Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,official_video,Stream,most_playedon,Total_popularity,Energy_level,Loudness_level,Tempo_level,Speechiness_level,Valence_level,Popularity_level
The Vamps,All Night,Night & Day (Night Edition),album,53,80,-5.2,3,50,144,3.3,75960813,1169118,22162,True,True,608564658,Spotify,684525471,Very High,Loud,Very Fast,Very Musical,Neutral,Very High
The Vamps,Can We Dance,Meet The Vamps,album,63,84,-4.7,4,54,130,3.2,91507548,853960,39057,True,True,145874327,Spotify,237381875,Very High,Very Loud,Very Fast,Very Musical,Neutral,Very High
The Vamps,Just My Type,Night & Day (Day Edition),album,61,87,-4.0,6,52,125,3.5,69824152,853799,22090,True,True,141376600,Spotify,211200752,Very High,Very Loud,Fast,Very Musical,Neutral,Very High
The Vamps,All Night - Slowed N Reverb,Married In Vegas (Matoma Remix),single,60,67,-7.0,3,43,115,4.1,1049079,26316,205,False,True,30182873,Spotify,31231952,High,Loud,Fast,Very Musical,Neutral,Very High
The Vamps,Middle Of The Night,Night & Day (Night Edition),album,58,74,-4.3,5,39,130,2.9,14461543,318589,6985,True,True,155290045,Spotify,169751588,High,Very Loud,Very Fast,Very Musical,Sad,Very High
The Vamps,I Found A Girl,Wake Up (Deluxe),album,71,85,-4.7,5,64,89,3.0,35766987,452490,17333,True,True,104499738,Spotify,140266725,Very High,Very Loud,Slow,Very Musical,Happy,Very High
The Vamps,Jingle Bell Rock,Meet The Vamps (Christmas Edition),album,71,57,-8.1,6,88,121,2.3,143964,2019,24,True,True,41760793,Spotify,41904757,Medium,Loud,Fast,Very Musical,Very Happy,Very High
The Vamps,Oh Cecilia (Breaking My Heart),Meet The Vamps,album,73,86,-5.0,3,66,100,3.3,100561395,939482,31986,True,True,76166031,Youtube,176727426,Very High,Very Loud,Medium,Very Musical,Happy,Very High
Xxxtentacion,Revenge,17,album,74,25,-16.2,25,18,139,2.0,138729580,1895876,69938,True,True,841922171,Spotify,980651751,Low,Soft,Very Fast,Mixed,Very Sad,Very High
Xxxtentacion,Hope,?,album,59,45,-6.1,6,22,146,1.8,111596713,1953856,58150,False,False,1063227326,Spotify,1174824039,Medium,Loud,Very Fast,Very Musical,Sad,Very High
Xxxtentacion,Everybody Dies In Their Nightmares,17,album,73,56,-7.1,13,68,129,1.6,290214,6973,353,False,False,1272437242,Spotify,1272727456,Medium,Loud,Fast,Musical,Happy,Very High
Xxxtentacion,Jocelyn Flores,17,album,87,39,-9.1,24,43,134,2.0,616989040,7929889,566809,True,True,1883955591,Spotify,2500944631,Low,Loud,Very Fast,Mixed,Neutral,Very High
Xxxtentacion,Sad!,?,album,74,61,-4.9,14,47,75,2.8,161013020,6325956,702379,False,True,1967774232,Spotify,2128787252,High,Very Loud,Slow,Musical,Neutral,Very High
Xxxtentacion,Moonlight,?,album,92,53,-5.7,8,71,128,2.3,1029202328,17971673,1214313,False,True,1580738184,Spotify,2609940512,Medium,Loud,Fast,Very Musical,Happy,Very High
Xxxtentacion,Fuck Love (Feat. Trippie Redd),17,album,79,53,-9.7,4,32,131,2.4,384167759,4721889,236448,True,True,1289647867,Spotify,1673815626,Medium,Loud,Very Fast,Very Musical,Sad,Very High
Xxxtentacion,Look At Me!,Look At Me!,single,76,72,-6.4,28,34,139,2.1,97280777,3251960,195298,True,True,1172690019,Spotify,1269970796,High,Loud,Very Fast,Mixed,Sad,Very High
Xxxtentacion,Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2",album,66,57,-6.4,2,27,120,3.3,3525957,60566,3375,False,False,939517723,Spotify,943043680,Medium,Loud,Fast,Very Musical,Sad,Very High
Xxxtentacion,Changes,?,album,66,30,-10.1,2,52,64,2.0,3578932,109960,0,False,False,1212441344,Spotify,1216020276,Low,Medium,Very Slow,Very Musical,Neutral,Very High
Doja Cat,I Like You (A Happier Song) (With Doja Cat),Twelve Carat Toothache,album,73,67,-6.0,7,47,100,3.2,70399749,1166597,20239,True,True,433087364,Spotify,503487113,High,Loud,Medium,Very Musical,Neutral,Very High
Doja Cat,Woman,Planet Her,album,82,76,-4.2,8,88,107,2.9,160246615,3233778,72320,True,True,1163854443,Spotify,1324101058,High,Very Loud,Medium,Very Musical,Very Happy,Very High
Doja Cat,Vegas (From The Original Motion Picture Soundtrack Elvis),Vegas (From the Original Motion Picture Soundtrack ELVIS),single,80,60,-7.6,25,74,159,3.0,92921826,1508458,25663,True,True,345965069,Spotify,438886895,High,Loud,Very Fast,Mixed,Happy,Very High
Doja Cat,Streets,Hot Pink,album,74,46,-8.4,8,18,90,3.8,224558251,3548572,101202,True,True,771281574,Spotify,995839825,Medium,Loud,Medium,Very Musical,Very Sad,Very High
Doja Cat,Need To Know,Planet Her,album,66,60,-6.5,7,19,130,3.5,265043327,4114734,86105,True,True,948983026,Spotify,1214026353,High,Loud,Very Fast,Very Musical,Very Sad,Very High
Doja Cat,You Right,Planet Her,album,82,62,-6.4,5,43,128,3.1,216417212,2874476,69857,True,True,567269289,Spotify,783686501,High,Loud,Fast,Very Musical,Neutral,Very High
Doja Cat,Kiss Me More (Feat. Sza),Planet Her,album,76,70,-3.5,2,78,110,3.5,397956072,4591144,145348,True,True,1432428018,Spotify,1830384090,High,Very Loud,Fast,Very Musical,Happy,Very High
Doja Cat,Get Into It (Yuh),Planet Her,album,91,65,-6.0,16,79,91,2.3,63077174,1492347,49572,True,True,456183004,Spotify,519260178,High,Loud,Medium,Musical,Happy,Very High
Doja Cat,Wine Pon You (Feat. Konshens),Amala,album,79,44,-7.7,4,13,95,3.6,83030,1666,91,True,True,57906416,Spotify,57989446,Medium,Loud,Medium,Very Musical,Very Sad,Very High
Doja Cat,Ain'T Shit,Planet Her,album,85,48,-4.6,20,61,124,2.9,60339383,1219344,21735,True,True,437721967,Spotify,498061350,Medium,Very Loud,Fast,Mixed,Happy,Very High
Lil Uzi Vert,Just Wanna Rock,Just Wanna Rock,single,48,54,-7.9,3,3,150,2.1,49970104,1063869,43986,True,True,187201461,Spotify,237171565,Medium,Loud,Very Fast,Very Musical,Very Sad,Very High
Lil Uzi Vert,20 Min,Luv Is Rage 2 (Deluxe),album,77,75,-4.0,11,78,123,3.7,200457853,2001830,46845,True,True,706013379,Spotify,906471232,High,Very Loud,Fast,Musical,Happy,Very High
Lil Uzi Vert,Xo Tour Llif3,Luv Is Rage 2,album,73,75,-6.4,23,40,155,3.0,503384393,4831724,1013406,True,True,1827893074,Spotify,2331277467,High,Loud,Very Fast,Mixed,Neutral,Very High
Lil Uzi Vert,The Way Life Goes (Feat. Oh Wonder),Luv Is Rage 2,album,70,75,-3.6,5,69,82,3.7,85807163,929519,52246,True,True,753785634,Spotify,839592797,High,Very Loud,Slow,Very Musical,Happy,Very High
Lil Uzi Vert,Money Longer,Lil Uzi Vert vs. The World,album,79,56,-7.8,14,47,136,3.3,165432185,1380089,101480,True,True,568457310,Spotify,733889495,Medium,Loud,Very Fast,Musical,Neutral,Very High
Lil Uzi Vert,Just Wanna Rock (Lil Uzi Vert) - Sped Up Version,just wanna rock (Lil Uzi Vert) [Sped Up Version],single,54,54,-14.5,9,15,161,1.7,49970104,1063869,43986,True,True,21274841,Youtube,71244945,Medium,Medium,Very Fast,Very Musical,Very Sad,Very High
Lil Uzi Vert,Erase Your Social,The Perfect LUV Tape,album,70,60,-5.7,7,71,140,3.3,34021,466,19,False,False,390958831,Spotify,390992852,High,Loud,Very Fast,Very Musical,Happy,Very High
Lil Uzi Vert,Neon Guts (Feat. Pharrell Williams),Luv Is Rage 2,album,85,56,-6.6,11,41,119,4.3,35793382,431478,11252,True,True,219355874,Spotify,255149256,Medium,Loud,Fast,Musical,Neutral,Very High
Lil Uzi Vert,Drankin N Smokin,Pluto x Baby Pluto,album,75,65,-6.3,34,38,151,3.6,51761855,449823,14222,True,True,234779256,Spotify,286541111,High,Loud,Very Fast,Mixed,Sad,Very High
Lil Uzi Vert,Myron,Eternal Atake (Deluxe) - LUV vs. The World 2,album,77,65,-7.0,29,57,155,3.7,9241359,140570,4130,True,True,321883537,Spotify,331124896,High,Loud,Very Fast,Mixed,Neutral,Very High
Sza,Kill Bill,SOS,album,64,73,-5.7,3,41,88,2.6,18064961,756083,21192,True,True,359102970,Spotify,377167931,High,Loud,Slow,Very Musical,Neutral,Very High
Sza,Nobody Gets Me,SOS,album,35,28,-8.3,2,27,99,3.0,8206149,219479,3685,True,True,122981063,Spotify,131187212,Low,Loud,Medium,Very Musical,Sad,Very High
Sza,Low,SOS,album,69,54,-7.2,5,33,145,3.0,2732385,44930,487,True,True,94219850,Spotify,96952235,Medium,Loud,Very Fast,Very Musical,Sad,Very High
Sza,Snooze,SOS,album,55,55,-7.2,13,39,143,3.4,2998379,38688,444,True,True,80147750,Spotify,83146129,Medium,Loud,Very Fast,Musical,Sad,Very High
